movie_or_serie,title,release_year,duration_seconds,channel_streaming,action,comedy,adventure,animation,anime,drama,international,kids,horror
TV Show,American Dragon: Jake Long,2004,2 Seasons,disney_plus,0,1,0,1,0,0,0,0,0
TV Show,Car SOS,2012,8 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Disney Channel Games 2008,2008,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Roll It Back (Shorts),2019,1 Season,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Dog With a Blog,2012,3 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Mickey Go Local,2019,1 Season,disney_plus,0,1,0,1,0,0,0,1,0
Movie,Myth: A Frozen Tale,2021,12 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Okavango: River of Dreams,2020,95 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Pair of Kings,2010,3 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Secrets of Sulphur Springs,2021,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Shanghai Disney Resort Grand Opening Gala,2016,24 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Cheaper By the Dozen,2003,99 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Cheaper by the Dozen 2,2005,95 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Flora & Ulysses,2021,95 min,disney_plus,0,1,0,0,0,1,0,0,0
Movie,The Book of Life,2014,101 min,disney_plus,0,1,0,1,0,0,0,0,0
TV Show,The Muppet Show,1976,5 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Marvel Battleworld: Mystery of the Thanostones,2020,1 Season,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Marvel's Behind the Mask,2021,65 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Rodgers & Hammerstein's Cinderella,1997,86 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,You Again,2010,106 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Disney My Music Story: Yoshiki,2019,48 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Expedition Everest,2020,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Upside-Down Magic,2020,97 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wicked Tuna: Outer Banks,2013,7 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Dinosaurs,1991,4 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Texas Storm Squad,2020,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Pixar Popcorn,2021,1 Season,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Wild Uganda,2018,45 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Elena of Avalor,2015,3 Seasons,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Isle of Dogs,2018,102 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Mary Poppins Returns,2018,140 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,WandaVision,2021,1 Season,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Disney Fam Jam,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Ferdinand,2017,111 min,disney_plus,0,1,0,1,0,0,0,0,0
TV Show,Marvel Studios LEGENDS,2021,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Toy Story: That Time Forgot,2014,22 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,700 Sharks,2018,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Big Sharks Rule,2018,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Dr. Seuss' Horton Hears a Who!,2008,88 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Great Shark Chow Down,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Mega Hammerhead,2016,43 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Burrow,2020,6 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Cosmos: Possible Worlds,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Gallery / Star Wars: The Mandalorian,2020,2 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Max Keeble's Big Move,2001,88 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Soul,2020,107 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Arendelle Castle Yule Log,2020,180 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Buried Truth of the Maya,2020,48 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Parks Sunrise Series,2021,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Dory's Reef Cam,2020,182 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Into the Woods,2014,126 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,"Miraculous World: New York, United Heroez",2020,60 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,On Pointe,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wild Nordic,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Disney Channel's Epic Holiday Showdown,2020,50 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Disney Holiday Magic Quest,2020,46 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Gender Revolution: A Journey With Katie Couric,2017,93 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,High School Musical: The Musical: The Holiday Special,2020,46 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Ralph Breaks the Internet,2018,116 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Safety,2020,123 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Anastasia,1997,95 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Godmothered,2020,113 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Man vs. Shark,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Mulan,2020,117 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Sky High,2005,101 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,The Disney Holiday Singalong,2020,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Nutcracker and the Four Realms,2018,101 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,83 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Black Beauty,2020,111 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,From Our Family to Yours,2020,3 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Once Upon a Time in Wonderland,2013,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Party Animals,2016,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
Movie,Folklore: the long pond studio sessions,2020,107 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Bia,2019,1 Season,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Marvel's 616,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Planes,2013,94 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Planes: Fire & Rescue,2014,85 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,The Real Right Stuff,2020,90 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,The Wonderful World of Mickey Mouse,2020,1 Season,disney_plus,0,0,0,1,0,0,0,0,0
Movie,LEGO Star Wars Holiday Special,2020,48 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Home Alone,1990,103 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Home Alone 2: Lost in New York,1992,121 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Home Alone 3,1997,103 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Inside Pixar,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Petra: Secrets of the Ancient Builders,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Ultimate Viking Sword,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Disney's A Christmas Carol,2009,97 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Fancy Nancy (Shorts),2019,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
TV Show,Goldie & Bear,2015,2 Seasons,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Mr. Magoo,1997,88 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Prep & Landing,2009,23 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Prep & Landing: Naughty vs. Nice,2011,23 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Disney Channel Halloween House Party,2020,23 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,The Mandalorian,2019,2 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Sorcerer's Apprentice,2010,111 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,X-Ray Earth,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Gathering Storm,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,India From Above,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Marvel Super Hero Adventures,2017,4 Seasons,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Once Upon a Snowman,2020,12 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Pompeii: Secrets Of The Dead,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Toy Story of Terror!,2013,22 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Beverly Hills Chihuahua,2008,95 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Clouds,2020,122 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Lost on Everest,2020,60 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Marvel's Iron Man & Captain America: Heroes United,2014,72 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Meet The Chimps,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,The Rocketeer,2019,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Oil Spill of The Century,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Chronicles Of Narnia: The Voyage of the Dawn Treader,2010,113 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,The Right Stuff,2020,1 Season,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Wild Portugal,2020,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,X2,2003,134 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Mr. Holland's Opus,1996,143 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Disneynature Oceans,2010,84 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Hidden Figures,2016,128 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Magic of Disney's Animal Kingdom,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Secret Society of Second-Born Royals,2020,99 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Giant Robber Crab,2019,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wild Central America,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Ancient China from Above,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Becoming,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Coop & Cami Ask The World,2018,2 Seasons,disney_plus,0,1,0,0,0,0,0,1,0
TV Show,Europe from Above,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Ever After: A Cinderella Story,1998,122 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Kingdom of the Mummies,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Morning Light,2008,99 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Notre Dame: Race Against The Inferno,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Once Upon a Time,2011,7 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Soy Luna,2015,3 Seasons,disney_plus,0,1,0,0,0,1,0,0,0
TV Show,Violetta,2011,3 Seasons,disney_plus,0,0,0,0,0,1,0,0,0
Movie,Christopher Robin,2018,109 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,D2: The Mighty Ducks,1994,107 min,disney_plus,0,1,0,0,0,1,0,0,0
Movie,D3: The Mighty Ducks,1996,104 min,disney_plus,0,1,0,0,0,1,0,0,0
TV Show,Earth to Ned,2020,1 Season,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Trick or Treat,1952,9 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Alice Through the Looking Glass,2016,115 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Phineas and Ferb The Movie: Candace Against the Universe,2020,86 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Back to the Titanic,2020,44 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Beauty and the Beast,2017,138 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Mars: One Day on the Red Planet,2020,88 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The One and Only Ivan,2020,95 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,"Weirdest, Bestest, Truest",2018,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
TV Show,Disney Junior T.O.T.S.: Calling All T.O.T.S. (Shorts),2020,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Disney Zombies 2,2020,84 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,India's Wild Leopards,2020,45 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Jungle Animal Rescue,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Magic Camp,2020,101 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Marvel Studios' Ant-Man and the Wasp,2018,120 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Nature Boom Time,2016,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
TV Show,Sam's Zookeeper Challenge,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Scuba Sam's World,2018,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
TV Show,Spaced Out,2018,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
Movie,The Greatest Showman,2017,106 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Weird But True!,2017,3 Seasons,disney_plus,0,0,0,0,0,0,0,1,0
TV Show,Wild Cats of India,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Howard,2020,95 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Prince of Persia: The Sands of Time,2010,117 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Star Wars: Galaxy's Edge-Adventure Awaits,2019,81 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Hidden Kingdoms of China,2020,88 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Peanuts Movie,2015,89 min,disney_plus,0,1,0,1,0,0,0,0,0
TV Show,UFO Europe: The Untold Stories,2012,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Animal Showdown,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Best Job Ever,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Big Cat Games,2015,44 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Black Is King,2020,86 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Cradle of the Gods,2012,45 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Destination World,2018,1 Season,disney_plus,0,0,0,0,0,0,0,1,0
TV Show,Fearless Adventures with Jack Randall,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Hunt for the Abominable Snowman,2011,45 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Incredibles 2,2018,118 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,King Fishers,2013,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Lost Temple of the Inca,2020,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Marvel Funko Shorts,2016,2 Seasons,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Muppets Now,2020,1 Season,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Surviving the Mount St. Helens Disaster,2020,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,What Sam Sees,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,PJ Masks (Shorts),2017,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
TV Show,Rogue Trip,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wild Congo,2014,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wild Sri Lanka,2016,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,A Pre-Opening Report from Disneyland,1955,55 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Diary of a Wimpy Kid: The Long Haul,2017,92 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Disney Junior Music Lullabies,2018,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Lost City of Machu Picchu,2019,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Super Robot Monkey Team Hyperforce Go!,2004,2 Seasons,disney_plus,0,0,0,1,1,0,0,0,0
Movie,The Mouseketeers at Walt Disney World,1977,56 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Wild Chile,2017,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,X-Men: Apocalypse,2016,144 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Cosmos: A Spacetime Odyssey,2013,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Hamilton: History Has Its Eyes on You,2020,47 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Solo: A Star Wars Story,2018,135 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,X-Men: Days of Future Past,2014,132 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Undefeated Presents: Hamilton In-Depth,2020,33 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Animal ER,2016,2 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Diary of a Wimpy Kid: Rodrick Rules,2011,100 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Hamilton,2020,160 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Ice Age: Collision Course,2016,97 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Race to Witch Mountain,2009,100 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Big Green,1995,100 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,The Mighty Ducks,1992,104 min,disney_plus,0,1,0,0,0,1,0,0,0
Movie,While You Were Sleeping,1995,104 min,disney_plus,0,1,0,0,0,1,0,0,0
TV Show,Disney A.N.T. Farm,2011,3 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Into the Unknown: Making Frozen 2,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Man in Space,1955,49 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Mars and Beyond,1957,53 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Marvel Studios' Avengers: Infinity War,2018,152 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Tarzan,1999,93 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Tarzan II,2005,75 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,101 Dalmatians (Series),1997,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Big Sur: Wild California,2010,47 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Junior Muppet Babies Play Date,2018,1 Season,disney_plus,0,1,0,0,0,0,0,1,0
Movie,Egypt's Treasure Guardians,2016,44 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Jungle Book,2016,108 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Pirate Fairy,2014,78 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Trail Mix-Up,1993,9 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Tummy Trouble,1989,8 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Artemis Fowl,2020,96 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Mighty Med,2013,2 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
Movie,The Liberty Story,1957,48 min,disney_plus,0,0,0,0,0,1,0,0,0
Movie,The Story of the Animated Drawing,1955,49 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Walt & El Grupo,2009,108 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Alaska's Grizzly Gauntlet,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,America's Greatest Animals,2012,90 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Chasing the Equinox,2019,45 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Howie Mandel's Animals Doing Things,2017,2 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Japan: Between Earth and Sky,2017,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Percy Jackson & The Olympians: The Lightning Thief,2010,119 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Secrets of Wild India,2012,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,The Greeks,2016,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Wild Hawaii,2014,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Women Of Impact: Changing The World,2019,44 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,"Maggie Simpson in ""The Longest Daycare""",2012,5 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Mickey and the Seal,1948,7 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,The Evermoor Chronicles,2015,2 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Moon-Spinners,1964,119 min,disney_plus,0,0,0,0,0,1,0,0,0
TV Show,Doc McStuffins,2011,5 Seasons,disney_plus,0,0,0,1,0,0,0,1,0
Movie,Fantastic Mr. Fox,2009,88 min,disney_plus,0,1,0,1,0,0,0,0,0
Movie,"Hello, Dolly!",1969,147 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,Marvel's Future Avengers,2017,2 Seasons,disney_plus,0,0,0,1,1,0,0,0,0
Movie,Out,2020,12 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,The Big Fib,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Boys: The Sherman Brothers' Story,2009,102 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,It's a Dog's Life with Bill Farmer,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Maleficent: Mistress of Evil,2019,121 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Star Wars: The Rise of Skywalker (Episode IX),2019,142 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,John Carter,2012,134 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Awesome Animals,2017,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Birth of Europe,2014,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Bride of Boogedy,1987,93 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Buried Secrets Of The Bible With Albert Lin,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Prop Culture,2020,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,George of the Jungle,1997,93 min,disney_plus,0,1,0,0,0,0,0,0,0
Movie,Homeward Bound II: Lost in San Francisco,1996,90 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Homeward Bound: The Incredible Journey,1993,85 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,How to Play Baseball,1942,8 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,In Beaver Valley,1950,32 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Lost Treasures Of Egypt,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Love & Vets,2017,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Nature's Half Acre,1951,33 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Prairie Dog Manor,2019,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Prowlers of the Everglades,1953,32 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,The Princess Bride,1987,99 min,disney_plus,0,1,0,0,0,0,0,0,0
TV Show,United States Of Animals,2015,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Unlikely Animal Friends,2012,3 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Water Birds,1952,31 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,National Treasure,2004,132 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Born Wild: The Next Generation,2020,44 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,America's Funniest Home Videos,1989,9 Seasons,disney_plus,0,1,0,0,0,0,0,0,0
Movie,The Olympic Elk,1952,27 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Tangled: The Series,2016,3 Seasons,disney_plus,0,1,0,1,0,0,0,0,0
Movie,Jane Goodall: The Hope,2020,89 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Brain Games,2011,8 Seasons,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Mickey and the Roadster Racers - Chip 'N' Dale's Nutty Tales (Shorts),2017,2 Seasons,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Let's Stick Together,1952,7 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Pluto's Purchase,1948,7 min,disney_plus,0,0,0,1,0,0,0,0,0
TV Show,Tron Uprising,2011,1 Season,disney_plus,0,0,0,1,0,0,0,1,0
Movie,A Celebration of the Music from Coco,2020,48 min,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Disney Playtime with Puppy Dog Pals (Shorts),2017,2 Seasons,disney_plus,0,0,0,1,0,0,0,1,0
Movie,"Maggie Simpson in ""Playdate with Destiny""",2020,5 min,disney_plus,0,1,0,1,0,0,0,0,0
TV Show,Paradise Islands,2017,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
TV Show,Tut's Treasures: Hidden Secrets,2018,1 Season,disney_plus,0,0,0,0,0,0,0,0,0
Movie,A Tale of Two Critters,1977,48 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,All in a Nutshell,1949,7 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Disneynature Penguins,2019,77 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Diving with Dolphins,2020,79 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Dolphin Reef,2018,78 min,disney_plus,0,0,0,0,0,0,0,0,0
Movie,Don's Fountain of Youth,1953,6 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Donald's Dog Laundry,1940,9 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Double Dribble,1946,8 min,disney_plus,0,0,0,1,0,0,0,0,0
Movie,Dragon Around,1954,7 min,disney_plus,0,0,0,1,0,0,0,0,0
